timestamp,node_name,cpu_usage_percent,memory_usage_percent,cpu_cores,memory_bytes,pod_count,node_status,kubelet_version,container_runtime,os_image
2024-11-08 01:19:36,fog-node-6,4.24,34.45,0.042,1415839744.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 11 (bullseye)
2024-11-08 01:19:36,fog-node-7,5.18,31.11,0.052,1274658816.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 40 (Cloud Edition)
2024-11-08 01:19:36,fog-node-8,2.73,39.8,0.027,1636089856.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:19:36,fog-node-9,3.52,35.43,0.035,1453862912.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:19:36,iot-node-1,0.56,12.88,0.006,528490496.0,2,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:19:36,iot-node-2,0.56,12.61,0.006,517619712.0,2,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:19:36,iot-node-3,0.86,37.24,0.009,1530736640.0,2,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:19:36,iot-node-4,0.85,34.79,0.009,1429921792.0,2,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:19:48,client-console,1.47,42.11,0.118,14175313920.0,10,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:19:48,fog-node-1,2.18,33.07,0.022,1356967936.0,4,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:19:48,fog-node-10,2.68,34.83,0.027,1431691264.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 11 (bullseye)
2024-11-08 01:19:48,fog-node-11,2.12,32.46,0.021,1331904512.0,4,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:19:48,fog-node-12,3.84,31.38,0.038,1285414912.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 39 (Cloud Edition)
2024-11-08 01:19:48,fog-node-13,2.75,38.18,0.028,1569259520.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:19:48,fog-node-14,1.85,31.98,0.019,1312907264.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 24.04.1 LTS
2024-11-08 01:19:48,fog-node-15,2.6,35.44,0.026,1454149632.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:19:48,fog-node-16,5.19,31.29,0.052,1279672320.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 38 (Cloud Edition)
2024-11-08 01:19:48,fog-node-2,6.22,32.4,0.062,1327480832.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 39 (Cloud Edition)
2024-11-08 01:19:48,fog-node-3,5.53,52.45,0.055,2155728896.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,AlmaLinux 8.10 (Cerulean Leopard)
2024-11-08 01:19:48,fog-node-4,2.98,43.34,0.03,1781645312.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:19:48,fog-node-5,3.6,46.63,0.036,1916739584.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,AlmaLinux 8.10 (Cerulean Leopard)
2024-11-08 01:19:48,fog-node-6,2.26,34.44,0.023,1415434240.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 11 (bullseye)
2024-11-08 01:19:48,fog-node-7,6.23,31.1,0.062,1274318848.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 40 (Cloud Edition)
2024-11-08 01:19:48,fog-node-8,3.52,39.77,0.035,1634811904.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:19:48,fog-node-9,4.07,35.44,0.041,1454145536.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:19:48,iot-node-1,0.44,12.87,0.004,528302080.0,2,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:19:48,iot-node-2,0.6,12.62,0.006,517767168.0,2,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:19:48,iot-node-3,1.12,37.23,0.011,1530269696.0,2,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:19:48,iot-node-4,0.96,34.79,0.01,1430171648.0,2,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:19:59,client-console,4.8,42.66,0.384,14359568384.0,10,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:19:59,fog-node-1,3.64,33.08,0.036,1357615104.0,4,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:19:59,fog-node-10,3.46,34.82,0.035,1431150592.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 11 (bullseye)
2024-11-08 01:19:59,fog-node-11,2.49,32.45,0.025,1331736576.0,4,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:19:59,fog-node-12,5.46,31.39,0.055,1286025216.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 39 (Cloud Edition)
2024-11-08 01:19:59,fog-node-13,3.24,38.2,0.032,1570254848.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:19:59,fog-node-14,2.98,31.96,0.03,1312301056.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 24.04.1 LTS
2024-11-08 01:19:59,fog-node-15,3.72,35.46,0.037,1455308800.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:19:59,fog-node-16,5.72,31.29,0.057,1279651840.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 38 (Cloud Edition)
2024-11-08 01:19:59,fog-node-2,5.88,32.4,0.059,1327263744.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 39 (Cloud Edition)
2024-11-08 01:19:59,fog-node-3,4.42,52.48,0.044,2157174784.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,AlmaLinux 8.10 (Cerulean Leopard)
2024-11-08 01:19:59,fog-node-4,4.62,43.37,0.046,1782865920.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:19:59,fog-node-5,4.69,46.66,0.047,1917800448.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,AlmaLinux 8.10 (Cerulean Leopard)
2024-11-08 01:19:59,fog-node-6,4.75,34.44,0.048,1415569408.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 11 (bullseye)
2024-11-08 01:19:59,fog-node-7,6.58,31.11,0.066,1274707968.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 40 (Cloud Edition)
2024-11-08 01:19:59,fog-node-8,3.4,39.8,0.034,1636012032.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:19:59,fog-node-9,3.34,35.43,0.033,1454022656.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:19:59,iot-node-1,0.24,12.88,0.002,528490496.0,2,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:19:59,iot-node-2,0.8,12.61,0.008,517627904.0,2,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:19:59,iot-node-3,0.88,37.24,0.009,1530810368.0,2,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:19:59,iot-node-4,0.99,34.79,0.01,1430151168.0,2,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:10,client-console,1.55,42.66,0.124,14360498176.0,10,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:10,fog-node-1,2.12,33.07,0.021,1357197312.0,4,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:10,fog-node-10,3.05,34.83,0.031,1431420928.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 11 (bullseye)
2024-11-08 01:20:10,fog-node-11,2.08,32.46,0.021,1331838976.0,4,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:10,fog-node-12,4.2,31.39,0.042,1285869568.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 39 (Cloud Edition)
2024-11-08 01:20:10,fog-node-13,2.66,38.19,0.027,1569632256.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:10,fog-node-14,2.54,31.98,0.025,1312829440.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 24.04.1 LTS
2024-11-08 01:20:10,fog-node-15,2.6,35.47,0.026,1455484928.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:10,fog-node-16,5.32,31.29,0.053,1279471616.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 38 (Cloud Edition)
2024-11-08 01:20:10,fog-node-2,5.6,32.4,0.056,1327538176.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 39 (Cloud Edition)
2024-11-08 01:20:10,fog-node-3,5.75,52.3,0.057,2149568512.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,AlmaLinux 8.10 (Cerulean Leopard)
2024-11-08 01:20:10,fog-node-4,2.83,43.34,0.028,1781465088.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:10,fog-node-5,3.87,46.63,0.039,1916841984.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,AlmaLinux 8.10 (Cerulean Leopard)
2024-11-08 01:20:10,fog-node-6,1.98,34.45,0.02,1415897088.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 11 (bullseye)
2024-11-08 01:20:10,fog-node-7,6.78,31.11,0.068,1274494976.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 40 (Cloud Edition)
2024-11-08 01:20:10,fog-node-8,3.48,39.77,0.035,1634910208.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:10,fog-node-9,3.0,35.44,0.03,1454477312.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:10,iot-node-1,0.42,12.88,0.004,528564224.0,2,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:10,iot-node-2,0.72,12.62,0.007,517730304.0,2,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:10,iot-node-3,0.9,37.23,0.009,1530355712.0,2,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:10,iot-node-4,0.82,34.8,0.008,1430298624.0,2,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:21,client-console,1.55,42.66,0.124,14360498176.0,10,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:21,fog-node-1,2.12,33.07,0.021,1357197312.0,4,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:21,fog-node-10,3.05,34.83,0.031,1431420928.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 11 (bullseye)
2024-11-08 01:20:21,fog-node-11,2.08,32.46,0.021,1331838976.0,4,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:21,fog-node-12,4.2,31.39,0.042,1285869568.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 39 (Cloud Edition)
2024-11-08 01:20:21,fog-node-13,2.66,38.19,0.027,1569632256.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:21,fog-node-14,2.54,31.98,0.025,1312829440.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 24.04.1 LTS
2024-11-08 01:20:21,fog-node-15,2.6,35.47,0.026,1455484928.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:21,fog-node-16,5.32,31.29,0.053,1279471616.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 38 (Cloud Edition)
2024-11-08 01:20:21,fog-node-2,5.6,32.4,0.056,1327538176.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 39 (Cloud Edition)
2024-11-08 01:20:21,fog-node-3,5.75,52.3,0.057,2149568512.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,AlmaLinux 8.10 (Cerulean Leopard)
2024-11-08 01:20:21,fog-node-4,2.83,43.34,0.028,1781465088.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:21,fog-node-5,3.87,46.63,0.039,1916841984.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,AlmaLinux 8.10 (Cerulean Leopard)
2024-11-08 01:20:21,fog-node-6,1.98,34.45,0.02,1415897088.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 11 (bullseye)
2024-11-08 01:20:21,fog-node-7,6.78,31.11,0.068,1274494976.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 40 (Cloud Edition)
2024-11-08 01:20:21,fog-node-8,3.48,39.77,0.035,1634910208.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:21,fog-node-9,3.0,35.44,0.03,1454477312.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:21,iot-node-1,0.42,12.88,0.004,528564224.0,2,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:21,iot-node-2,0.72,12.62,0.007,517730304.0,2,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:21,iot-node-3,0.9,37.23,0.009,1530355712.0,2,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:21,iot-node-4,0.82,34.8,0.008,1430298624.0,2,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:32,client-console,3.61,42.67,0.289,14362202112.0,10,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:32,fog-node-1,3.44,33.09,0.034,1358016512.0,4,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:32,fog-node-10,3.97,34.82,0.04,1431285760.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 11 (bullseye)
2024-11-08 01:20:32,fog-node-11,2.68,32.45,0.027,1331695616.0,4,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:32,fog-node-12,5.35,31.41,0.054,1286987776.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 39 (Cloud Edition)
2024-11-08 01:20:32,fog-node-13,3.03,38.2,0.03,1570304000.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:32,fog-node-14,2.98,31.97,0.03,1312415744.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 24.04.1 LTS
2024-11-08 01:20:32,fog-node-15,3.6,35.47,0.036,1455357952.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:32,fog-node-16,5.66,31.29,0.057,1279713280.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 38 (Cloud Edition)
2024-11-08 01:20:32,fog-node-2,6.59,32.41,0.066,1327661056.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 39 (Cloud Edition)
2024-11-08 01:20:32,fog-node-3,5.0,52.34,0.05,2151178240.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,AlmaLinux 8.10 (Cerulean Leopard)
2024-11-08 01:20:32,fog-node-4,4.71,43.37,0.047,1782595584.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:32,fog-node-5,4.57,46.66,0.046,1918050304.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,AlmaLinux 8.10 (Cerulean Leopard)
2024-11-08 01:20:32,fog-node-6,4.56,34.47,0.046,1416572928.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 11 (bullseye)
2024-11-08 01:20:32,fog-node-7,6.39,31.12,0.064,1274982400.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 40 (Cloud Edition)
2024-11-08 01:20:32,fog-node-8,2.84,39.8,0.028,1635979264.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:32,fog-node-9,3.6,35.44,0.036,1454321664.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:32,iot-node-1,0.36,12.88,0.004,528687104.0,2,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:32,iot-node-2,0.46,12.61,0.005,517509120.0,2,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:32,iot-node-3,0.99,37.24,0.01,1530867712.0,2,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:32,iot-node-4,0.96,34.79,0.01,1430134784.0,2,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:44,client-console,2.93,42.58,0.234,14331371520.0,10,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:44,fog-node-1,2.46,33.07,0.025,1357033472.0,4,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:44,fog-node-10,2.41,34.83,0.024,1431691264.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 11 (bullseye)
2024-11-08 01:20:44,fog-node-11,1.76,32.46,0.018,1332092928.0,4,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:44,fog-node-12,4.25,31.4,0.043,1286529024.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 39 (Cloud Edition)
2024-11-08 01:20:44,fog-node-13,2.73,38.19,0.027,1569722368.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:44,fog-node-14,1.98,31.99,0.02,1313181696.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 24.04.1 LTS
2024-11-08 01:20:44,fog-node-15,3.07,35.47,0.031,1455689728.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:44,fog-node-16,5.31,31.3,0.053,1279905792.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 38 (Cloud Edition)
2024-11-08 01:20:44,fog-node-2,5.1,32.41,0.051,1327874048.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 39 (Cloud Edition)
2024-11-08 01:20:44,fog-node-3,4.96,52.29,0.05,2149462016.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,AlmaLinux 8.10 (Cerulean Leopard)
2024-11-08 01:20:44,fog-node-4,3.29,43.45,0.033,1786167296.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:44,fog-node-5,3.88,46.65,0.039,1917579264.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,AlmaLinux 8.10 (Cerulean Leopard)
2024-11-08 01:20:44,fog-node-6,2.23,34.45,0.022,1415897088.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 11 (bullseye)
2024-11-08 01:20:44,fog-node-7,7.04,31.11,0.07,1274773504.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 40 (Cloud Edition)
2024-11-08 01:20:44,fog-node-8,3.52,39.78,0.035,1634983936.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:44,fog-node-9,2.84,35.45,0.028,1454587904.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:44,iot-node-1,0.4,12.88,0.004,528424960.0,2,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:44,iot-node-2,0.4,12.61,0.004,517652480.0,2,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:44,iot-node-3,1.01,37.23,0.01,1530445824.0,2,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:44,iot-node-4,0.92,34.8,0.009,1430380544.0,2,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:55,client-console,3.73,42.59,0.298,14334996480.0,10,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Ubuntu 20.04.6 LTS
2024-11-08 01:20:55,fog-node-1,3.56,33.09,0.036,1357926400.0,4,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:55,fog-node-10,4.58,34.83,0.046,1431461888.0,4,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Debian GNU/Linux 11 (bullseye)
2024-11-08 01:20:55,fog-node-11,2.5,32.45,0.025,1331802112.0,4,Ready,v1.30.6+k3s1,containerd://1.7.22-k3s1,Debian GNU/Linux 12 (bookworm)
2024-11-08 01:20:55,fog-node-12,5.86,31.42,0.059,1287274496.0,3,Ready,v1.30.4+k3s1,containerd://1.7.20-k3s1,Fedora Linux 39 (Cloud Edition)
